value_exc_vat,value_inc_vat,valid_from,valid_to,payment_method
16.23,17.0415,2024-02-01T08:00:00Z,2024-02-01T08:30:00Z,
18.06,18.963,2024-02-01T08:30:00Z,2024-02-01T09:00:00Z,
16.17,16.9785,2024-02-01T09:00:00Z,2024-02-01T09:30:00Z,
15.58,16.359,2024-02-01T09:30:00Z,2024-02-01T10:00:00Z,
14.78,15.519,2024-02-01T10:00:00Z,2024-02-01T10:30:00Z,
13.88,14.574,2024-02-01T10:30:00Z,2024-02-01T11:00:00Z,
13.02,13.671,2024-02-01T11:00:00Z,2024-02-01T11:30:00Z,
13.65,14.3325,2024-02-01T11:30:00Z,2024-02-01T12:00:00Z,
12.6,13.23,2024-02-01T12:00:00Z,2024-02-01T12:30:00Z,
11.76,12.348,2024-02-01T12:30:00Z,2024-02-01T13:00:00Z,
12.75,13.3875,2024-02-01T13:00:00Z,2024-02-01T13:30:00Z,
12.35,12.9675,2024-02-01T13:30:00Z,2024-02-01T14:00:00Z,
13.88,14.574,2024-02-01T14:00:00Z,2024-02-01T14:30:00Z,
13.88,14.574,2024-02-01T14:30:00Z,2024-02-01T15:00:00Z,
13.76,14.448,2024-02-01T15:00:00Z,2024-02-01T15:30:00Z,
14.09,14.7945,2024-02-01T15:30:00Z,2024-02-01T16:00:00Z,
28.22,29.631,2024-02-01T16:00:00Z,2024-02-01T16:30:00Z,
31.06,32.613,2024-02-01T16:30:00Z,2024-02-01T17:00:00Z,
30.64,32.172,2024-02-01T17:00:00Z,2024-02-01T17:30:00Z,
30.68,32.214,2024-02-01T17:30:00Z,2024-02-01T18:00:00Z,
30.85,32.3925,2024-02-01T18:00:00Z,2024-02-01T18:30:00Z,
28.22,29.631,2024-02-01T18:30:00Z,2024-02-01T19:00:00Z,
15.58,16.359,2024-02-01T19:00:00Z,2024-02-01T19:30:00Z,
14.89,15.6345,2024-02-01T19:30:00Z,2024-02-01T20:00:00Z,
15.12,15.876,2024-02-01T20:00:00Z,2024-02-01T20:30:00Z,
14.36,15.078,2024-02-01T20:30:00Z,2024-02-01T21:00:00Z,
15.77,16.5585,2024-02-01T21:00:00Z,2024-02-01T21:30:00Z,
14.45,15.1725,2024-02-01T21:30:00Z,2024-02-01T22:00:00Z,
13.88,14.574,2024-02-01T22:00:00Z,2024-02-01T22:30:00Z,
11.34,11.907,2024-02-01T22:30:00Z,2024-02-01T23:00:00Z,
11.09,11.6445,2024-02-01T23:00:00Z,2024-02-01T23:30:00Z,
11.09,11.6445,2024-02-01T23:30:00Z,2024-02-02T00:00:00Z,
10.29,10.8045,2024-02-02T00:00:00Z,2024-02-02T00:30:00Z,
10.79,11.3295,2024-02-02T00:30:00Z,2024-02-02T01:00:00Z,
10.5,11.025,2024-02-02T01:00:00Z,2024-02-02T01:30:00Z,
9.14,9.597,2024-02-02T01:30:00Z,2024-02-02T02:00:00Z,
10.5,11.025,2024-02-02T02:00:00Z,2024-02-02T02:30:00Z,
10.08,10.584,2024-02-02T02:30:00Z,2024-02-02T03:00:00Z,
10.5,11.025,2024-02-02T03:00:00Z,2024-02-02T03:30:00Z,
9.56,10.038,2024-02-02T03:30:00Z,2024-02-02T04:00:00Z,
10.1,10.605,2024-02-02T04:00:00Z,2024-02-02T04:30:00Z,
10.1,10.605,2024-02-02T04:30:00Z,2024-02-02T05:00:00Z,
10.06,10.563,2024-02-02T05:00:00Z,2024-02-02T05:30:00Z,
9.45,9.9225,2024-02-02T05:30:00Z,2024-02-02T06:00:00Z,
11.51,12.0855,2024-02-02T06:00:00Z,2024-02-02T06:30:00Z,
15.71,16.4955,2024-02-02T06:30:00Z,2024-02-02T07:00:00Z,
14.11,14.8155,2024-02-02T07:00:00Z,2024-02-02T07:30:00Z,
15.79,16.5795,2024-02-02T07:30:00Z,2024-02-02T08:00:00Z,
14.28,14.994,2024-02-02T08:00:00Z,2024-02-02T08:30:00Z,
15.75,16.5375,2024-02-02T08:30:00Z,2024-02-02T09:00:00Z,
15.12,15.876,2024-02-02T09:00:00Z,2024-02-02T09:30:00Z,
15.33,16.0965,2024-02-02T09:30:00Z,2024-02-02T10:00:00Z,
14.91,15.6555,2024-02-02T10:00:00Z,2024-02-02T10:30:00Z,
14.09,14.7945,2024-02-02T10:30:00Z,2024-02-02T11:00:00Z,
12.6,13.23,2024-02-02T11:00:00Z,2024-02-02T11:30:00Z,
12.94,13.587,2024-02-02T11:30:00Z,2024-02-02T12:00:00Z,
11.76,12.348,2024-02-02T12:00:00Z,2024-02-02T12:30:00Z,
13.23,13.8915,2024-02-02T12:30:00Z,2024-02-02T13:00:00Z,
12.35,12.9675,2024-02-02T13:00:00Z,2024-02-02T13:30:00Z,
11.28,11.844,2024-02-02T13:30:00Z,2024-02-02T14:00:00Z,
11.76,12.348,2024-02-02T14:00:00Z,2024-02-02T14:30:00Z,
11.26,11.823,2024-02-02T14:30:00Z,2024-02-02T15:00:00Z,
10.5,11.025,2024-02-02T15:00:00Z,2024-02-02T15:30:00Z,
12.43,13.0515,2024-02-02T15:30:00Z,2024-02-02T16:00:00Z,
24.76,25.998,2024-02-02T16:00:00Z,2024-02-02T16:30:00Z,
28.12,29.526,2024-02-02T16:30:00Z,2024-02-02T17:00:00Z,
29.17,30.6285,2024-02-02T17:00:00Z,2024-02-02T17:30:00Z,
28.96,30.408,2024-02-02T17:30:00Z,2024-02-02T18:00:00Z,
29.11,30.5655,2024-02-02T18:00:00Z,2024-02-02T18:30:00Z,
28.04,29.442,2024-02-02T18:30:00Z,2024-02-02T19:00:00Z,
17.01,17.8605,2024-02-02T19:00:00Z,2024-02-02T19:30:00Z,
14.7,15.435,2024-02-02T19:30:00Z,2024-02-02T20:00:00Z,
13.57,14.2485,2024-02-02T20:00:00Z,2024-02-02T20:30:00Z,
10.1,10.605,2024-02-02T20:30:00Z,2024-02-02T21:00:00Z,
13.02,13.671,2024-02-02T21:00:00Z,2024-02-02T21:30:00Z,
7.56,7.938,2024-02-02T21:30:00Z,2024-02-02T22:00:00Z,
9.28,9.744,2024-02-02T22:00:00Z,2024-02-02T22:30:00Z,
7.35,7.7175,2024-02-02T22:30:00Z,2024-02-02T23:00:00Z,
5.78,6.069,2024-02-02T23:00:00Z,2024-02-02T23:30:00Z,
4.16,4.368,2024-02-02T23:30:00Z,2024-02-03T00:00:00Z,
5.04,5.292,2024-02-03T00:00:00Z,2024-02-03T00:30:00Z,
8.06,8.463,2024-02-03T00:30:00Z,2024-02-03T01:00:00Z,
6.31,6.6255,2024-02-03T01:00:00Z,2024-02-03T01:30:00Z,
2.73,2.8665,2024-02-03T01:30:00Z,2024-02-03T02:00:00Z,
1.22,1.281,2024-02-03T02:00:00Z,2024-02-03T02:30:00Z,
0.0,0.0,2024-02-03T02:30:00Z,2024-02-03T03:00:00Z,
1.68,1.764,2024-02-03T03:00:00Z,2024-02-03T03:30:00Z,
0.0,0.0,2024-02-03T03:30:00Z,2024-02-03T04:00:00Z,
2.96,3.108,2024-02-03T04:00:00Z,2024-02-03T04:30:00Z,
2.94,3.087,2024-02-03T04:30:00Z,2024-02-03T05:00:00Z,
4.2,4.41,2024-02-03T05:00:00Z,2024-02-03T05:30:00Z,
4.81,5.0505,2024-02-03T05:30:00Z,2024-02-03T06:00:00Z,
6.43,6.7515,2024-02-03T06:00:00Z,2024-02-03T06:30:00Z,
6.51,6.8355,2024-02-03T06:30:00Z,2024-02-03T07:00:00Z,
6.01,6.3105,2024-02-03T07:00:00Z,2024-02-03T07:30:00Z,
11.55,12.1275,2024-02-03T07:30:00Z,2024-02-03T08:00:00Z,
9.93,10.4265,2024-02-03T08:00:00Z,2024-02-03T08:30:00Z,
14.74,15.477,2024-02-03T08:30:00Z,2024-02-03T09:00:00Z,
10.65,11.1825,2024-02-03T09:00:00Z,2024-02-03T09:30:00Z,
13.4,14.07,2024-02-03T09:30:00Z,2024-02-03T10:00:00Z,
13.4,14.07,2024-02-03T10:00:00Z,2024-02-03T10:30:00Z,
12.6,13.23,2024-02-03T10:30:00Z,2024-02-03T11:00:00Z,
11.7,12.285,2024-02-03T11:00:00Z,2024-02-03T11:30:00Z,
12.6,13.23,2024-02-03T11:30:00Z,2024-02-03T12:00:00Z,
13.04,13.692,2024-02-03T12:00:00Z,2024-02-03T12:30:00Z,
12.6,13.23,2024-02-03T12:30:00Z,2024-02-03T13:00:00Z,
13.02,13.671,2024-02-03T13:00:00Z,2024-02-03T13:30:00Z,
11.55,12.1275,2024-02-03T13:30:00Z,2024-02-03T14:00:00Z,
11.55,12.1275,2024-02-03T14:00:00Z,2024-02-03T14:30:00Z,
11.55,12.1275,2024-02-03T14:30:00Z,2024-02-03T15:00:00Z,
10.46,10.983,2024-02-03T15:00:00Z,2024-02-03T15:30:00Z,
10.5,11.025,2024-02-03T15:30:00Z,2024-02-03T16:00:00Z,
26.25,27.5625,2024-02-03T16:00:00Z,2024-02-03T16:30:00Z,
30.41,31.9305,2024-02-03T16:30:00Z,2024-02-03T17:00:00Z,
30.43,31.9515,2024-02-03T17:00:00Z,2024-02-03T17:30:00Z,
30.47,31.9935,2024-02-03T17:30:00Z,2024-02-03T18:00:00Z,
30.35,31.8675,2024-02-03T18:00:00Z,2024-02-03T18:30:00Z,
29.38,30.849,2024-02-03T18:30:00Z,2024-02-03T19:00:00Z,
15.54,16.317,2024-02-03T19:00:00Z,2024-02-03T19:30:00Z,
11.76,12.348,2024-02-03T19:30:00Z,2024-02-03T20:00:00Z,
13.44,14.112,2024-02-03T20:00:00Z,2024-02-03T20:30:00Z,
10.5,11.025,2024-02-03T20:30:00Z,2024-02-03T21:00:00Z,
13.02,13.671,2024-02-03T21:00:00Z,2024-02-03T21:30:00Z,
7.76,8.148,2024-02-03T21:30:00Z,2024-02-03T22:00:00Z,
9.93,10.4265,2024-02-03T22:00:00Z,2024-02-03T22:30:00Z,
5.88,6.174,2024-02-03T22:30:00Z,2024-02-03T23:00:00Z,
9.28,9.744,2024-02-03T23:00:00Z,2024-02-03T23:30:00Z,
6.05,6.3525,2024-02-03T23:30:00Z,2024-02-04T00:00:00Z,
2.94,3.087,2024-02-04T00:00:00Z,2024-02-04T00:30:00Z,
5.88,6.174,2024-02-04T00:30:00Z,2024-02-04T01:00:00Z,
3.36,3.528,2024-02-04T01:00:00Z,2024-02-04T01:30:00Z,
0.21,0.2205,2024-02-04T01:30:00Z,2024-02-04T02:00:00Z,
1.68,1.764,2024-02-04T02:00:00Z,2024-02-04T02:30:00Z,
0.84,0.882,2024-02-04T02:30:00Z,2024-02-04T03:00:00Z,
1.26,1.323,2024-02-04T03:00:00Z,2024-02-04T03:30:00Z,
0.0,0.0,2024-02-04T03:30:00Z,2024-02-04T04:00:00Z,
0.34,0.357,2024-02-04T04:00:00Z,2024-02-04T04:30:00Z,
0.0,0.0,2024-02-04T04:30:00Z,2024-02-04T05:00:00Z,
0.0,0.0,2024-02-04T05:00:00Z,2024-02-04T05:30:00Z,
0.0,0.0,2024-02-04T05:30:00Z,2024-02-04T06:00:00Z,
1.53,1.6065,2024-02-04T06:00:00Z,2024-02-04T06:30:00Z,
2.35,2.4675,2024-02-04T06:30:00Z,2024-02-04T07:00:00Z,
-0.67,-0.7035,2024-02-04T07:00:00Z,2024-02-04T07:30:00Z,
2.98,3.129,2024-02-04T07:30:00Z,2024-02-04T08:00:00Z,
-1.58,-1.659,2024-02-04T08:00:00Z,2024-02-04T08:30:00Z,
5.14,5.397,2024-02-04T08:30:00Z,2024-02-04T09:00:00Z,
1.68,1.764,2024-02-04T09:00:00Z,2024-02-04T09:30:00Z,
7.29,7.6545,2024-02-04T09:30:00Z,2024-02-04T10:00:00Z,
4.18,4.389,2024-02-04T10:00:00Z,2024-02-04T10:30:00Z,
6.17,6.4785,2024-02-04T10:30:00Z,2024-02-04T11:00:00Z,
6.4,6.72,2024-02-04T11:00:00Z,2024-02-04T11:30:00Z,
8.74,9.177,2024-02-04T11:30:00Z,2024-02-04T12:00:00Z,
7.69,8.0745,2024-02-04T12:00:00Z,2024-02-04T12:30:00Z,
8.8,9.24,2024-02-04T12:30:00Z,2024-02-04T13:00:00Z,
8.4,8.82,2024-02-04T13:00:00Z,2024-02-04T13:30:00Z,
7.01,7.3605,2024-02-04T13:30:00Z,2024-02-04T14:00:00Z,
7.35,7.7175,2024-02-04T14:00:00Z,2024-02-04T14:30:00Z,
7.77,8.1585,2024-02-04T14:30:00Z,2024-02-04T15:00:00Z,
8.9,9.345,2024-02-04T15:00:00Z,2024-02-04T15:30:00Z,
8.4,8.82,2024-02-04T15:30:00Z,2024-02-04T16:00:00Z,
24.34,25.557,2024-02-04T16:00:00Z,2024-02-04T16:30:00Z,
26.96,28.308,2024-02-04T16:30:00Z,2024-02-04T17:00:00Z,
28.75,30.1875,2024-02-04T17:00:00Z,2024-02-04T17:30:00Z,
28.12,29.526,2024-02-04T17:30:00Z,2024-02-04T18:00:00Z,
29.53,31.0065,2024-02-04T18:00:00Z,2024-02-04T18:30:00Z,
28.75,30.1875,2024-02-04T18:30:00Z,2024-02-04T19:00:00Z,
15.54,16.317,2024-02-04T19:00:00Z,2024-02-04T19:30:00Z,
12.24,12.852,2024-02-04T19:30:00Z,2024-02-04T20:00:00Z,
10.96,11.508,2024-02-04T20:00:00Z,2024-02-04T20:30:00Z,
7.98,8.379,2024-02-04T20:30:00Z,2024-02-04T21:00:00Z,
9.74,10.227,2024-02-04T21:00:00Z,2024-02-04T21:30:00Z,
5.04,5.292,2024-02-04T21:30:00Z,2024-02-04T22:00:00Z,
6.85,7.1925,2024-02-04T22:00:00Z,2024-02-04T22:30:00Z,
5.25,5.5125,2024-02-04T22:30:00Z,2024-02-04T23:00:00Z,
3.36,3.528,2024-02-04T23:00:00Z,2024-02-04T23:30:00Z,
0.0,0.0,2024-02-04T23:30:00Z,2024-02-05T00:00:00Z,
-2.1,-2.205,2024-02-05T00:00:00Z,2024-02-05T00:30:00Z,
1.05,1.1025,2024-02-05T00:30:00Z,2024-02-05T01:00:00Z,
1.05,1.1025,2024-02-05T01:00:00Z,2024-02-05T01:30:00Z,
-1.64,-1.722,2024-02-05T01:30:00Z,2024-02-05T02:00:00Z,
0.84,0.882,2024-02-05T02:00:00Z,2024-02-05T02:30:00Z,
0.0,0.0,2024-02-05T02:30:00Z,2024-02-05T03:00:00Z,
-0.63,-0.6615,2024-02-05T03:00:00Z,2024-02-05T03:30:00Z,
-2.56,-2.688,2024-02-05T03:30:00Z,2024-02-05T04:00:00Z,
0.0,0.0,2024-02-05T04:00:00Z,2024-02-05T04:30:00Z,
-1.64,-1.722,2024-02-05T04:30:00Z,2024-02-05T05:00:00Z,
5.04,5.292,2024-02-05T05:00:00Z,2024-02-05T05:30:00Z,
7.73,8.1165,2024-02-05T05:30:00Z,2024-02-05T06:00:00Z,
11.89,12.4845,2024-02-05T06:00:00Z,2024-02-05T06:30:00Z,
17.64,18.522,2024-02-05T06:30:00Z,2024-02-05T07:00:00Z,
12.39,13.0095,2024-02-05T07:00:00Z,2024-02-05T07:30:00Z,
17.64,18.522,2024-02-05T07:30:00Z,2024-02-05T08:00:00Z,
14.91,15.6555,2024-02-05T08:00:00Z,2024-02-05T08:30:00Z,
16.95,17.7975,2024-02-05T08:30:00Z,2024-02-05T09:00:00Z,
13.73,14.4165,2024-02-05T09:00:00Z,2024-02-05T09:30:00Z,
14.83,15.5715,2024-02-05T09:30:00Z,2024-02-05T10:00:00Z,
14.07,14.7735,2024-02-05T10:00:00Z,2024-02-05T10:30:00Z,
14.05,14.7525,2024-02-05T10:30:00Z,2024-02-05T11:00:00Z,
14.22,14.931,2024-02-05T11:00:00Z,2024-02-05T11:30:00Z,
15.94,16.737,2024-02-05T11:30:00Z,2024-02-05T12:00:00Z,
14.28,14.994,2024-02-05T12:00:00Z,2024-02-05T12:30:00Z,
14.11,14.8155,2024-02-05T12:30:00Z,2024-02-05T13:00:00Z,
14.45,15.1725,2024-02-05T13:00:00Z,2024-02-05T13:30:00Z,
13.65,14.3325,2024-02-05T13:30:00Z,2024-02-05T14:00:00Z,
13.59,14.2695,2024-02-05T14:00:00Z,2024-02-05T14:30:00Z,
13.17,13.8285,2024-02-05T14:30:00Z,2024-02-05T15:00:00Z,
13.21,13.8705,2024-02-05T15:00:00Z,2024-02-05T15:30:00Z,
13.5,14.175,2024-02-05T15:30:00Z,2024-02-05T16:00:00Z,
26.65,27.9825,2024-02-05T16:00:00Z,2024-02-05T16:30:00Z,
29.8,31.29,2024-02-05T16:30:00Z,2024-02-05T17:00:00Z,
29.8,31.29,2024-02-05T17:00:00Z,2024-02-05T17:30:00Z,
30.14,31.647,2024-02-05T17:30:00Z,2024-02-05T18:00:00Z,
29.63,31.1115,2024-02-05T18:00:00Z,2024-02-05T18:30:00Z,
27.7,29.085,2024-02-05T18:30:00Z,2024-02-05T19:00:00Z,
15.12,15.876,2024-02-05T19:00:00Z,2024-02-05T19:30:00Z,
14.7,15.435,2024-02-05T19:30:00Z,2024-02-05T20:00:00Z,
13.96,14.658,2024-02-05T20:00:00Z,2024-02-05T20:30:00Z,
12.1,12.705,2024-02-05T20:30:00Z,2024-02-05T21:00:00Z,
12.54,13.167,2024-02-05T21:00:00Z,2024-02-05T21:30:00Z,
4.6,4.83,2024-02-05T21:30:00Z,2024-02-05T22:00:00Z,
8.06,8.463,2024-02-05T22:00:00Z,2024-02-05T22:30:00Z,
4.2,4.41,2024-02-05T22:30:00Z,2024-02-05T23:00:00Z,
6.62,6.951,2024-02-05T23:00:00Z,2024-02-05T23:30:00Z,
3.23,3.3915,2024-02-05T23:30:00Z,2024-02-06T00:00:00Z,
2.25,2.3625,2024-02-06T00:00:00Z,2024-02-06T00:30:00Z,
5.04,5.292,2024-02-06T00:30:00Z,2024-02-06T01:00:00Z,
1.94,2.037,2024-02-06T01:00:00Z,2024-02-06T01:30:00Z,
2.81,2.9505,2024-02-06T01:30:00Z,2024-02-06T02:00:00Z,
2.31,2.4255,2024-02-06T02:00:00Z,2024-02-06T02:30:00Z,
2.31,2.4255,2024-02-06T02:30:00Z,2024-02-06T03:00:00Z,
2.1,2.205,2024-02-06T03:00:00Z,2024-02-06T03:30:00Z,
1.32,1.386,2024-02-06T03:30:00Z,2024-02-06T04:00:00Z,
5.04,5.292,2024-02-06T04:00:00Z,2024-02-06T04:30:00Z,
3.02,3.171,2024-02-06T04:30:00Z,2024-02-06T05:00:00Z,
6.89,7.2345,2024-02-06T05:00:00Z,2024-02-06T05:30:00Z,
9.58,10.059,2024-02-06T05:30:00Z,2024-02-06T06:00:00Z,
10.5,11.025,2024-02-06T06:00:00Z,2024-02-06T06:30:00Z,
13.65,14.3325,2024-02-06T06:30:00Z,2024-02-06T07:00:00Z,
14.28,14.994,2024-02-06T07:00:00Z,2024-02-06T07:30:00Z,
15.58,16.359,2024-02-06T07:30:00Z,2024-02-06T08:00:00Z,
14.07,14.7735,2024-02-06T08:00:00Z,2024-02-06T08:30:00Z,
14.7,15.435,2024-02-06T08:30:00Z,2024-02-06T09:00:00Z,
14.28,14.994,2024-02-06T09:00:00Z,2024-02-06T09:30:00Z,
14.7,15.435,2024-02-06T09:30:00Z,2024-02-06T10:00:00Z,
13.36,14.028,2024-02-06T10:00:00Z,2024-02-06T10:30:00Z,
13.86,14.553,2024-02-06T10:30:00Z,2024-02-06T11:00:00Z,
13.86,14.553,2024-02-06T11:00:00Z,2024-02-06T11:30:00Z,
14.36,15.078,2024-02-06T11:30:00Z,2024-02-06T12:00:00Z,
14.3,15.015,2024-02-06T12:00:00Z,2024-02-06T12:30:00Z,
13.82,14.511,2024-02-06T12:30:00Z,2024-02-06T13:00:00Z,
14.68,15.414,2024-02-06T13:00:00Z,2024-02-06T13:30:00Z,
13.86,14.553,2024-02-06T13:30:00Z,2024-02-06T14:00:00Z,
14.34,15.057,2024-02-06T14:00:00Z,2024-02-06T14:30:00Z,
14.41,15.1305,2024-02-06T14:30:00Z,2024-02-06T15:00:00Z,
12.68,13.314,2024-02-06T15:00:00Z,2024-02-06T15:30:00Z,
13.52,14.196,2024-02-06T15:30:00Z,2024-02-06T16:00:00Z,
26.34,27.657,2024-02-06T16:00:00Z,2024-02-06T16:30:00Z,
28.88,30.324,2024-02-06T16:30:00Z,2024-02-06T17:00:00Z,
28.79,30.2295,2024-02-06T17:00:00Z,2024-02-06T17:30:00Z,
29.99,31.4895,2024-02-06T17:30:00Z,2024-02-06T18:00:00Z,
30.18,31.689,2024-02-06T18:00:00Z,2024-02-06T18:30:00Z,
30.09,31.5945,2024-02-06T18:30:00Z,2024-02-06T19:00:00Z,
19.82,20.811,2024-02-06T19:00:00Z,2024-02-06T19:30:00Z,
17.07,17.9235,2024-02-06T19:30:00Z,2024-02-06T20:00:00Z,
18.48,19.404,2024-02-06T20:00:00Z,2024-02-06T20:30:00Z,
15.54,16.317,2024-02-06T20:30:00Z,2024-02-06T21:00:00Z,
16.8,17.64,2024-02-06T21:00:00Z,2024-02-06T21:30:00Z,
14.7,15.435,2024-02-06T21:30:00Z,2024-02-06T22:00:00Z,
14.7,15.435,2024-02-06T22:00:00Z,2024-02-06T22:30:00Z,
12.6,13.23,2024-02-06T22:30:00Z,2024-02-06T23:00:00Z,
12.94,13.587,2024-02-06T23:00:00Z,2024-02-06T23:30:00Z,
12.6,13.23,2024-02-06T23:30:00Z,2024-02-07T00:00:00Z,
13.15,13.8075,2024-02-07T00:00:00Z,2024-02-07T00:30:00Z,
16.06,16.863,2024-02-07T00:30:00Z,2024-02-07T01:00:00Z,
15.75,16.5375,2024-02-07T01:00:00Z,2024-02-07T01:30:00Z,
13.25,13.9125,2024-02-07T01:30:00Z,2024-02-07T02:00:00Z,
14.11,14.8155,2024-02-07T02:00:00Z,2024-02-07T02:30:00Z,
14.07,14.7735,2024-02-07T02:30:00Z,2024-02-07T03:00:00Z,
13.06,13.713,2024-02-07T03:00:00Z,2024-02-07T03:30:00Z,
13.15,13.8075,2024-02-07T03:30:00Z,2024-02-07T04:00:00Z,
13.12,13.776,2024-02-07T04:00:00Z,2024-02-07T04:30:00Z,
12.94,13.587,2024-02-07T04:30:00Z,2024-02-07T05:00:00Z,
12.73,13.3665,2024-02-07T05:00:00Z,2024-02-07T05:30:00Z,
12.75,13.3875,2024-02-07T05:30:00Z,2024-02-07T06:00:00Z,
16.38,17.199,2024-02-07T06:00:00Z,2024-02-07T06:30:00Z,
14.87,15.6135,2024-02-07T06:30:00Z,2024-02-07T07:00:00Z,
14.8,15.54,2024-02-07T07:00:00Z,2024-02-07T07:30:00Z,
17.47,18.3435,2024-02-07T07:30:00Z,2024-02-07T08:00:00Z,
16.48,17.304,2024-02-07T08:00:00Z,2024-02-07T08:30:00Z,
17.85,18.7425,2024-02-07T08:30:00Z,2024-02-07T09:00:00Z,
17.01,17.8605,2024-02-07T09:00:00Z,2024-02-07T09:30:00Z,
16.74,17.577,2024-02-07T09:30:00Z,2024-02-07T10:00:00Z,
15.46,16.233,2024-02-07T10:00:00Z,2024-02-07T10:30:00Z,
14.41,15.1305,2024-02-07T10:30:00Z,2024-02-07T11:00:00Z,
14.07,14.7735,2024-02-07T11:00:00Z,2024-02-07T11:30:00Z,
13.46,14.133,2024-02-07T11:30:00Z,2024-02-07T12:00:00Z,
13.76,14.448,2024-02-07T12:00:00Z,2024-02-07T12:30:00Z,
13.46,14.133,2024-02-07T12:30:00Z,2024-02-07T13:00:00Z,
14.78,15.519,2024-02-07T13:00:00Z,2024-02-07T13:30:00Z,
14.01,14.7105,2024-02-07T13:30:00Z,2024-02-07T14:00:00Z,
16.59,17.4195,2024-02-07T14:00:00Z,2024-02-07T14:30:00Z,
15.25,16.0125,2024-02-07T14:30:00Z,2024-02-07T15:00:00Z,
16.3,17.115,2024-02-07T15:00:00Z,2024-02-07T15:30:00Z,
16.8,17.64,2024-02-07T15:30:00Z,2024-02-07T16:00:00Z,
32.55,34.1775,2024-02-07T16:00:00Z,2024-02-07T16:30:00Z,
36.86,38.703,2024-02-07T16:30:00Z,2024-02-07T17:00:00Z,
35.05,36.8025,2024-02-07T17:00:00Z,2024-02-07T17:30:00Z,
38.18,40.089,2024-02-07T17:30:00Z,2024-02-07T18:00:00Z,
33.41,35.0805,2024-02-07T18:00:00Z,2024-02-07T18:30:00Z,
31.82,33.411,2024-02-07T18:30:00Z,2024-02-07T19:00:00Z,
20.79,21.8295,2024-02-07T19:00:00Z,2024-02-07T19:30:00Z,
18.9,19.845,2024-02-07T19:30:00Z,2024-02-07T20:00:00Z,
16.86,17.703,2024-02-07T20:00:00Z,2024-02-07T20:30:00Z,
14.49,15.2145,2024-02-07T20:30:00Z,2024-02-07T21:00:00Z,
16.59,17.4195,2024-02-07T21:00:00Z,2024-02-07T21:30:00Z,
13.02,13.671,2024-02-07T21:30:00Z,2024-02-07T22:00:00Z,
16.13,16.9365,2024-02-07T22:00:00Z,2024-02-07T22:30:00Z,
14.07,14.7735,2024-02-07T22:30:00Z,2024-02-07T23:00:00Z,
13.12,13.776,2024-02-07T23:00:00Z,2024-02-07T23:30:00Z,
13.65,14.3325,2024-02-07T23:30:00Z,2024-02-08T00:00:00Z,
12.39,13.0095,2024-02-08T00:00:00Z,2024-02-08T00:30:00Z,
14.49,15.2145,2024-02-08T00:30:00Z,2024-02-08T01:00:00Z,
13.78,14.469,2024-02-08T01:00:00Z,2024-02-08T01:30:00Z,
13.12,13.776,2024-02-08T01:30:00Z,2024-02-08T02:00:00Z,
13.12,13.776,2024-02-08T02:00:00Z,2024-02-08T02:30:00Z,
12.39,13.0095,2024-02-08T02:30:00Z,2024-02-08T03:00:00Z,
13.12,13.776,2024-02-08T03:00:00Z,2024-02-08T03:30:00Z,
12.39,13.0095,2024-02-08T03:30:00Z,2024-02-08T04:00:00Z,
12.45,13.0725,2024-02-08T04:00:00Z,2024-02-08T04:30:00Z,
12.39,13.0095,2024-02-08T04:30:00Z,2024-02-08T05:00:00Z,
13.29,13.9545,2024-02-08T05:00:00Z,2024-02-08T05:30:00Z,
12.6,13.23,2024-02-08T05:30:00Z,2024-02-08T06:00:00Z,
15.25,16.0125,2024-02-08T06:00:00Z,2024-02-08T06:30:00Z,
15.75,16.5375,2024-02-08T06:30:00Z,2024-02-08T07:00:00Z,
17.51,18.3855,2024-02-08T07:00:00Z,2024-02-08T07:30:00Z,
19.82,20.811,2024-02-08T07:30:00Z,2024-02-08T08:00:00Z,
18.46,19.383,2024-02-08T08:00:00Z,2024-02-08T08:30:00Z,
18.9,19.845,2024-02-08T08:30:00Z,2024-02-08T09:00:00Z,
16.38,17.199,2024-02-08T09:00:00Z,2024-02-08T09:30:00Z,
15.9,16.695,2024-02-08T09:30:00Z,2024-02-08T10:00:00Z,
15.92,16.716,2024-02-08T10:00:00Z,2024-02-08T10:30:00Z,
15.79,16.5795,2024-02-08T10:30:00Z,2024-02-08T11:00:00Z,
15.12,15.876,2024-02-08T11:00:00Z,2024-02-08T11:30:00Z,
14.8,15.54,2024-02-08T11:30:00Z,2024-02-08T12:00:00Z,
14.68,15.414,2024-02-08T12:00:00Z,2024-02-08T12:30:00Z,
15.12,15.876,2024-02-08T12:30:00Z,2024-02-08T13:00:00Z,
16.8,17.64,2024-02-08T13:00:00Z,2024-02-08T13:30:00Z,
14.89,15.6345,2024-02-08T13:30:00Z,2024-02-08T14:00:00Z,
15.46,16.233,2024-02-08T14:00:00Z,2024-02-08T14:30:00Z,
14.45,15.1725,2024-02-08T14:30:00Z,2024-02-08T15:00:00Z,
13.23,13.8915,2024-02-08T15:00:00Z,2024-02-08T15:30:00Z,
16.32,17.136,2024-02-08T15:30:00Z,2024-02-08T16:00:00Z,
26.65,27.9825,2024-02-08T16:00:00Z,2024-02-08T16:30:00Z,
27.72,29.106,2024-02-08T16:30:00Z,2024-02-08T17:00:00Z,
